"content","time"
"看到最后一句我笑了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon8.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon8.png","21/12/2018 13:57:46"
"他演的那部烂剧里的吴承恩跟吴承恩有个鸡毛的关系？ 这也拿来洗？ 你收了多少钱，你看过那部剧吗？？","22/12/2018 04:18:03"
"回复 郭德缸扣潘长💦 :这帮人已经不用脑子洗了。难怪章天天被人挂，粉丝也是一群无脑的人","22/12/2018 04:19:03"
"回复 恶魔城狂迷 :那章就不要整天西游文化挂嘴边了，肚子里没点墨，还一天天到处BB，","22/12/2018 04:25:10"
"回复 恶魔城狂迷 :既然你要扣字眼。那我问你不一样的，周星驰的张卫健的还有其他猴子都是不一样的西游问题，你家章猴凭什么到处BB喷这个喷那个？？你来回答我，开始扣你的字眼。","22/12/2018 04:26:52"
"回复 wuyuehuanxiang :因为到目前为止，我没有看到六小龄童批判“周星驰的电影里面的内容”，他只是就事论事而已，人家没说过的话你也非要说他说过？","22/12/2018 04:58:39"
"你应该去二楼","22/12/2018 05:02:50"
"你应该去二楼","22/12/2018 05:04:24"
"可惜杨洁最后选择了他，不服你 也得服，这就是命，说白了你就是嫉妒了，敢问六小龄童所做的成就你这辈子能超越他吗？整天像HW兵似的，非要把一个人往死里黑","22/12/2018 05:07:58"
"回复 恶魔城狂迷 :谁才像红卫兵？？ [吐]","22/12/2018 06:35:53"
"回复 wuyuehuanxiang :只要你不说脏话，就不像","22/12/2018 06:40:18"
"开花吗","22/12/2018 08:51:12"
"回复 -秋名山車神- :冬天了不开花了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","22/12/2018 09:58:31"
"暗黑章金莱","23/12/2018 03:36:43"
"章dark♂莱","23/12/2018 10:23:18"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 滑稽忘了，厚葬友军","23/12/2018 11:21:22"
"真以为我们很想黑他啊 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","23/12/2018 14:33:57"
"不说了，这评论最多无毛一条明年年初…中美合拍…","23/12/2018 14:35:47"
"回复 夜夜夜夜夜夜◎ :两开花，两开花 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","23/12/2018 14:38:11"
"一个月了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","23/12/2018 14:51:51"
"层主，能求个签名出处吗[乖]","23/12/2018 18:51:44"
"你们能不能别跟风黑六小老师了。说到黑 我就想到了黑熊精。今年下半年， 中美合拍…………","24/12/2018 02:30:25"
"我是笑不出来的。 我的眼泪都在肚子里","24/12/2018 03:34:43"
"回复 SleepyGodRay :幻界战线第一季？","24/12/2018 04:49:10"
"我们比他们更爱着六老师呀，艺术最禁就是重复","24/12/2018 05:31:38"
"这种人多了去了…一般说这种很片面的话的脑子都不怎么好使…说到脑子，明年年初…","24/12/2018 05:32:33"
"哎，现在这些人随随便便就给人当🐶了","24/12/2018 05:34:00"
"六批六批 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon34.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon34.png","25/12/2018 03:08:14"
"😏绝逼被秒删","25/12/2018 03:41:20"
"哎呦你这个小恶魔","25/12/2018 03:42:20"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","25/12/2018 03:42:41"
"崩坏3","25/12/2018 03:52:09"
"这是向章承恩老师致敬 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","25/12/2018 03:53:31"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 来，你的滑稽掉了","25/12/2018 14:39:14"
"这些人三观都没有就开始谈三观了…哎，悲哀啊，说到悲哀…明年年初，中美合拍…两开花…关注","25/12/2018 15:56:07"
"当时确实来过我们大学…那时候我大四没顾上去看","25/12/2018 20:35:45"
"b站里喷几句30天局子","26/12/2018 06:33:03"
"没有呀，我们才是真正喜欢六老师的呀…我们背他的话背的比谁都好的…没人骂他 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon22.png","26/12/2018 07:39:43"
"[滑稽]","26/12/2018 08:04:54"
"回复 夜夜夜夜夜夜◎ :说的也是，过分关注也是一种“真爱” https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon10.png","26/12/2018 08:22:06"
"回复 恶魔城狂迷 :学习六学，快乐源泉， https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png 总能在各种地方看到他","26/12/2018 08:49:53"
"优秀 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","26/12/2018 12:18:08"
"[怒]明明是文体两开花！！！","26/12/2018 17:19:21"
"ni jiang","27/12/2018 02:06:55"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","27/12/2018 05:55:05"
"人才啊，真的粉丝，说到爱护…中美合拍；两开花…关注…谢谢","27/12/2018 10:47:41"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","27/12/2018 10:48:02"
"不开花了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","27/12/2018 14:49:53"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","27/12/2018 15:37:50"
"回复 郭德缸扣潘长💦 :哈哈，楼主，你可以成立童学了，专门研究吧主","27/12/2018 16:31:27"
"震精","28/12/2018 10:19:52"
"小火汁 没想到你也是个空中劈叉的睿智清洁工.jpg https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","28/12/2018 14:45:28"
"回复 Exsnin : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png","28/12/2018 15:00:26"
"坦荡 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","28/12/2018 17:43:20"
"你这个头像的姑娘身材不错，挺嫩的[滑稽]","28/12/2018 19:56:08"
"我这是真的爱呀","29/12/2018 02:05:16"
"回复 wuzhaoruirui :戏说不是胡说 六学不是乱学 六老师从未说过文体两开花哦 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon1.png","29/12/2018 02:19:33"
"六学家不存在骂人的呀…骂人怎么能当上六学家嘛","29/12/2018 04:27:39"
"回复 夜夜夜夜夜夜◎ ：是阿，微博上那个逼不是说我们取笑辱骂吗，我们只是调侃而已。六老师自己原话，我们只是重复嘛。","29/12/2018 04:29:27"
"回复 闻说绿珠殊绝世 :对啊…他们明明什么都不知道，凭借小时候记忆疯狂洗地哈哈…我们是在弘扬六老师的经典语录","29/12/2018 04:31:27"
"回复 夜夜夜夜夜夜◎ :不多说直接开花","29/12/2018 06:25:41"
"章承恩 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","29/12/2018 07:50:56"
"回复 林中夕颜 :两开花两开花","29/12/2018 11:34:58"
"高级黑？看不出来啊 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","29/12/2018 11:42:59"
"8","29/12/2018 12:44:26"
"重口味","29/12/2018 13:37:10"
"https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png https://tb2.bdstatic.com/tb/editor/images/client/image_emoticon25.png","29/12/2018 17:27:15"
"回复 StJokerZero :13月32日25点61分101","29/12/2018 17:31:38"
"这领导高级黑，哪有轻易给活人纪念的","29/12/2018 17:35:48"
"回复 0共军太狡猾0 :**","29/12/2018 17:38:34"
"妇荡","29/12/2018 21:04:47"
"忘了这个 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png","29/12/2018 21:05:14"
"剁掉在水里涮涮","30/12/2018 03:44:25"
"回复 JINDESHENLONG1 :开花就完事了😤","30/12/2018 06:45:40"
"(ಡωಡ)hiahiahia","30/12/2018 06:49:16"
"哎哟卧槽，优秀。(｡･ω･｡)ﾉ♡","30/12/2018 06:50:45"
"每天一天刷，防止抑郁。","30/12/2018 06:59:26"
"@美猴网","30/12/2018 07:25:36"
"一千个观众心目中只有[太开心]六老师一个美猴王形象","30/12/2018 07:52:56"
"回复 0共军太狡猾0 :不是你说我还以为是荡.妇","30/12/2018 08:41:41"
"经常有小朋友过来问我，dio到底吃了多少块面包啊？我看了些鬼畜，dio竟然和大乔谈起了恋爱，dio叫大乔joj","31/12/2018 03:43:07"
"答案呢兄弟？","31/12/2018 06:02:22"
"布兰妮·简·斯皮尔斯","31/12/2018 13:30:23"
"你死，六承恩死，六学家都不带死的","31/12/2018 23:57:43"
"楼主过粪了 人家最多人品不好 你有什么资格骂","3/1/2019 07:31:42"
"666","3/1/2019 13:16:12"
"回复 全国人民🙈 :女神","4/1/2019 08:28:15"
"回复 全国人民🙈 :!!!!!","4/1/2019 08:34:20"
"我们坚持党的实事求是 六🐵的微博我们每次都是原图！","5/1/2019 14:41:37"
"有空评论还不赶紧来两朵花！","5/1/2019 17:40:01"
"它已经被开除猴籍","6/1/2019 03:34:46"
"你好六","6/1/2019 12:04:26"
"呦呵~这图得盗一个！666[大拇指]","6/1/2019 13:27:27"
"我都是随身携带小朋友","6/1/2019 14:02:54"
"六小灵堂","6/1/2019 14:03:24"
"百度百科是要向中国人民谢罪的[滑稽]","7/1/2019 08:39:53"
"哈哈哈哈哈","7/1/2019 10:35:28"
"屎吃饱了?","7/1/2019 12:46:38"
"回复 da黎12 :这位兄弟为何出口成脏呢？为了经验🐴都不要了？","7/1/2019 13:06:17"
"有膜有六才对","7/1/2019 14:37:29"
"好湿好湿 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","8/1/2019 00:37:22"
"回复 da黎12 :你又是啥东西，都能发出来*素质极差。","8/1/2019 09:26:13"
"哈哈哈笑死我了","9/1/2019 04:52:07"
"回复 精神病院医生💦 ::穷酸川 狗 ，你媽真搔","9/1/2019 09:28:15"
"回复 精神病院医生💦 ::你 四川裱子媽浪得虚名，叫的像 狗 一样，哈哈","9/1/2019 09:30:36"
"你怎么又来了","9/1/2019 10:06:27"
"我不知道这个人怎么回事","9/1/2019 14:03:58"
"emmm","9/1/2019 14:08:15"
"他又来了，你别理他","9/1/2019 15:18:20"
"章开腿，我还没金莱 章开腿，我只金不会出莱 章开腿，他也要金莱 章开腿，我想从后面金莱 章开腿，换个地方金莱 章开嘴，我还想再金莱 章开腿，我还能再金莱一次 章开手，别当着我金莱 章开腿，我再金不莱了 放开手，今天金莱的已经够多了","10/1/2019 08:40:16"
"何独秀","10/1/2019 08:44:06"
"因为涉嫌严重违章，不谢罪成吗？","10/1/2019 08:46:09"
"牛逼 这集我看过","10/1/2019 10:30:00"
"呵呵，那个什么斗转星移就是她。改名字了。","11/1/2019 02:57:00"
"回复 郭德缸扣潘长💦 :贴吧名可以改？那我也改","11/1/2019 06:18:02"
"“我这版西游记一集都没看过的举手，看，没有吧。”","11/1/2019 16:16:30"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 六到极致","11/1/2019 16:30:26"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 哈哈","11/1/2019 16:30:36"
"回复 -无名花火ლ :这话适用于西游记剧组每一名演员，每一名幕后工作人员","11/1/2019 16:35:51"
"回复 我要开花😨 :你说得对，但我六学生只是一字不差的复读章老师的话而已","11/1/2019 16:42:55"
"外貌凶恶，照原著拍电视剧，会被禁播。小孩看了会吓到","12/1/2019 05:11:50"
"两个半妖的小孩得罪谁了？惨无人道","12/1/2019 05:12:46"
"拿自己师父开玩笑？分一半师父的肉？？悚然","12/1/2019 05:13:52"
"岁数大了就要该死，他自己岁数也不小了，咋不死呢","12/1/2019 05:14:50"
"真仁慈，让人家早死早超生","12/1/2019 05:15:48"
"分尸了，敢拍成电视剧么？猴子本性就是这样，杂食性动物","12/1/2019 05:18:23"
"监斩官车迟国的。说话恼了猴子，被打死了","12/1/2019 05:21:05"
"回复 -无名花火ლ :什么叫国际明星啊（战术后仰）","12/1/2019 12:15:03"
"回复 我要开花😨 :这句没毛病啊，玩笑话而已","13/1/2019 03:07:45"
"回复 我要开花😨 :……总感觉你在带节奏","13/1/2019 03:08:24"
"节奏飞起","13/1/2019 03:09:24"
"容易展示违章行为","13/1/2019 05:39:00"
"当然是两开花，不然就违章就谢罪","13/1/2019 05:39:36"
"肛金莱的时候还有小朋友问我:“钢铁侠叔叔，美国队长有几个女性朋友啊？”人家美国队长二战时期的人和我们现代人谈恋爱？简直是长幼不分，伦理颠倒，这部剧的主创人员是要向自己国家人民谢罪的。前几天还有几个美侨同胞和我说:“我们美国不缺可歌可泣的爱情故事，希望给复联留一片爱情的净土”。","13/1/2019 06:26:55"
"说到真皮，我就想到了俺老孙代言的金猴皮鞋。我一进门有个小朋友就问我:“孙悟空叔叔你有几双金猴皮鞋啊？”还有在旁边笑的，我是笑不出来，眼泪在肚子里流。今年下半年中美合拍的金猴皮鞋广告就要正式开机了 ，人造革和真皮两开花，谢谢大家支持","13/1/2019 06:45:42"
"改编不是乱编","13/1/2019 07:47:18"
"回复 -无名花火ლ :不是标准答案。特定一个语境，我拍的这一版西游记……，也算对。","13/1/2019 16:22:57"
"回复 却把青梅嗅i🍀 :对，后来证明这个猴子其实不是猴子，是一个白骨精变的，所以它的姿势人妖不分","13/1/2019 16:26:13"
"打算现场演示五百年前的往事。","13/1/2019 16:26:54"
"回复 昆仑摇光 :合理即可","13/1/2019 16:52:09"
"好诗好诗","14/1/2019 02:39:22"
"藏头大侠","14/1/2019 02:49:21"
"巨佬 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon13.png","14/1/2019 03:58:08"
