"content","time"
"别观光，点关注 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","12/4/2016 05:31:42"
"回复 三千a96 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","12/4/2016 05:38:51"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 拿我老婆做头像是何居心","12/4/2016 06:17:24"
"回复 威尔士琼斯 ： https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","12/4/2016 06:21:17"
"回复 荧惑流夏 :封了，lz跑去道歉了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","12/4/2016 06:34:29"
"发现水老虎 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon50.png","12/4/2016 06:51:04"
"水老虎","12/4/2016 08:16:07"
"回复 wodebruce :[笑眼]http://tieba.baidu.com/p/4473177317这位仁兄去作死，不过没有作死成功","12/4/2016 08:35:43"
"回复 a000111000111a ：打死反白学 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","12/4/2016 08:53:46"
"这数字有深意 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","12/4/2016 09:59:16"
"回复 超级书贤 ：","12/4/2016 10:05:38"
"你完了，我是团子党[滑稽]","12/4/2016 10:33:24"
"怪吧人报道 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","12/4/2016 10:56:43"
"回复 凸一一凸ni ：手滑","12/4/2016 10:59:48"
"回复 矢尽刀折 :excuse me? https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 我不知道我到这逼逼啥？你什么意思？","12/4/2016 10:59:54"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","12/4/2016 11:06:45"
"等待破千","12/4/2016 11:19:51"
"第一眼看成白学的人，就应该直接打屎 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","12/4/2016 11:21:20"
"回复 稀有鮈鲫 :春学的事 能叫打吗","12/4/2016 11:50:06"
"路学家等作者发药呗（笑[冷]）","12/4/2016 11:51:00"
"回复 wodebruce :层主碧池","12/4/2016 12:38:22"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png 内疚","12/4/2016 13:35:35"
"解封了","12/4/2016 13:38:44"
"回复 埃德加一世 :嗯嗯","12/4/2016 13:47:22"
"发现你了，吃我一发十天[滑稽]","12/4/2016 13:48:56"
"回复 苏维埃德意志 ：丸户的胜利","12/4/2016 14:15:05"
"熟练的白学召唤师","12/4/2016 15:11:31"
"雪菜和春希已经交往了，冬马还打分手炮不是小三是什么？更何况还有个五年之后来抢婚。","12/4/2016 15:34:51"
"回复 薄荷很纯洁 :毕竟和戒色吧形成鲜明对比 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon8.png 。。。","12/4/2016 15:56:24"
"在这也能碰到你o(╯□╰)o","12/4/2016 23:37:25"
"膜是啥意思","13/4/2016 00:28:18"
"回复 正规空母大凤酱 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","13/4/2016 01:55:16"
"卧槽.....看热闹居然碰到你","13/4/2016 01:55:47"
"回复 埃德加一世 :卧槽_(:з)∠)_我在群里都是1VN的终于找到同志了","13/4/2016 04:45:30"
"去那边发外交贴，被系统删了","13/4/2016 05:26:04"
"回复 正直如神 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","13/4/2016 05:45:23"
"怪吧观光团 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","13/4/2016 06:39:26"
"左转，白学家吧 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon34.png","13/4/2016 13:15:31"
"只是想水一贴 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png 然后玩脱了","13/4/2016 13:24:32"
"好有道理 我竟无言以对","13/4/2016 14:55:39"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","13/4/2016 15:31:12"
"回复 107225887 ： https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon10.png 嘛，也是有这种人的啊","13/4/2016 16:22:24"
"五毛出号出不出 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","13/4/2016 16:33:56"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","13/4/2016 17:04:47"
"顶 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","13/4/2016 17:05:52"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 雪菜碧池","14/4/2016 02:21:01"
"噫！吧主好一口毒奶！这吧人气要爆炸的节奏 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","14/4/2016 04:43:55"
"回复 梦花飞雪丶 :还是不知道比较好╮（╯＿╰）╭","14/4/2016 05:36:05"
"回复 无赦亡灵 :哦哦搜嘎！谢白腿科普","14/4/2016 10:55:35"
"勾直饵咸 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","14/4/2016 11:47:06"
"回复 你所在的季节 :[阴险]隔壁已经开了","14/4/2016 12:21:25"
"我服气","14/4/2016 12:29:43"
"回复 mzh2810 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","14/4/2016 15:10:06"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/4/2016 02:23:18"
"回复 圣人惠就是萌啊 ： https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/4/2016 02:24:26"
"回复 还魂香加毒龙胆 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/4/2016 02:25:28"
"把2去了好一点吧，到时候这个头像满三个月就换掉也好","15/4/2016 10:45:14"
"当麻小三 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/4/2016 10:48:01"
"忽 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/4/2016 11:27:31"
"回复 埃德加一世 :没有2的话感觉不对称，并且不是太好改，说实话所谓白学当然指的是2,1版小三没什么好说的","15/4/2016 12:16:22"
"回复 埃德加一世 :有2的话至少知道指的是白色相簿2","15/4/2016 12:17:22"
"差点毁了一门学问！ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png","15/4/2016 14:47:03"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","15/4/2016 15:35:18"
"你为什么这么熟练 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","15/4/2016 16:52:08"
"幸亏没过","15/4/2016 23:58:38"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 我看到了谁？","16/4/2016 00:15:18"
"就是以后肯定还有 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon8.png","16/4/2016 04:48:18"
"回复 巨蟹QXA :……心疼","16/4/2016 04:52:09"
"回复 威尔士琼斯 ：哎","16/4/2016 04:53:36"
"回复 巨蟹QXA : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon10.png 讲道理白学家吧该先水水等风头过去","16/4/2016 05:05:36"
"回复 威尔士琼斯 ：正在水 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","16/4/2016 05:06:37"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 阴吹赛艇","16/4/2016 06:23:24"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 我甚至想给你十天","16/4/2016 06:24:03"
"卧槽，你等级呢 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png","16/4/2016 06:24:31"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 教授，白色相簿2的压缩包密码？","16/4/2016 06:26:48"
"吧主哪里显示等级[喷]","16/4/2016 06:27:56"
"回复 埃德加一世 ：哎哟卧槽，看错了以为这里是白学家吧 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon30.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon30.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon33.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","16/4/2016 06:29:05"
"要。。密码吗[啊] @埃吉尔十三世","16/4/2016 06:29:57"
"回复 巨蟹QXA :你居然还想给我十天[滑稽]","16/4/2016 06:30:53"
"回复 埃德加一世 ：我错啦 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon30.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon30.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon28.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon9.png","16/4/2016 06:31:41"
"回复 丶猫儿爱靴子灬 :四散的尘埃","16/4/2016 07:03:29"
"回复 埃吉尔十三世 :要到了，是终点好像 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","16/4/2016 07:05:37"
"新增吧规在本楼楼中楼公示","16/4/2016 07:39:11"
"新增注意事项在本楼楼中楼公示","16/4/2016 07:54:58"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","16/4/2016 13:17:44"
"就问你8000价位可以买什么本。外星人和微星性价比如何","16/4/2016 14:52:17"
"→_→明天就去举报你们。我家真姬最萌先封那个胸最大的","16/4/2016 14:57:52"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","16/4/2016 15:09:53"
"问一下，这个里边的合体版游戏是pc版的吗","16/4/2016 15:31:33"
"回复 wodebruce :是的","16/4/2016 15:32:38"
"回复 埃吉尔十三世 :那么解压之后的8个mdf文件怎么打开呢","16/4/2016 15:33:52"
"回复 wodebruce :额。。。这个资源我没用过 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png 抱歉，游戏还是下载一楼那个比较好","16/4/2016 15:36:19"
"回复 埃吉尔十三世 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png 完了，我下载了好长时间才有的。。。。8个压缩包，每个解压后都4个g，话说游戏ic+cc总共多少个g（可以运行的时候）?","16/4/2016 15:40:11"
"回复 wodebruce :大概8G以上，另外除了IC和CC还有coda(最终章)","16/4/2016 15:41:55"
"回复 埃吉尔十三世 :总共不到10个g?","16/4/2016 15:43:13"
"回复 wodebruce :不到","16/4/2016 15:43:59"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png","16/4/2016 15:54:08"
"入学先把教材《白色相簿2》通关了 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png","16/4/2016 15:54:40"
"冬马头发是齐的 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","16/4/2016 15:56:18"
"一色党路过 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png","16/4/2016 15:57:12"
"回复 可爱的的奥巴马 :一色股绿了吗？ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon35.png","16/4/2016 15:58:38"
"回复 YEstone95 :春希碧池 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","16/4/2016 16:03:18"
"谢谢","17/4/2016 09:29:19"
"亮点是后面的交♂易 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","17/4/2016 09:48:54"
"好的谢谢","17/4/2016 10:14:14"
"小雪碧池 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","17/4/2016 10:30:42"
"感谢兹辞[吐舌]","17/4/2016 10:57:20"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png 水泽民","17/4/2016 11:14:21"
"污妖 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","17/4/2016 11:47:23"
"更正一下，“明天”并不是学园祭的时间，刚刚理解错了。","17/4/2016 12:51:42"
"回复 埃吉尔十三世 :仇雪党严重不服[怒]，明明是小雪先来的[滑稽]","17/4/2016 12:54:51"
"适时加精","17/4/2016 13:02:17"
"回复 埃德加一世 :这么快[惊讶]，谢谢吧主","17/4/2016 13:26:19"
"白着白着就膜起来","17/4/2016 15:33:42"
"回复 東方出典考 :玉儿小三 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","18/4/2016 01:26:48"
"没看(´-ω-`)","18/4/2016 01:30:46"
"可以的呦","18/4/2016 02:30:54"
"楼下是不是你小号 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","18/4/2016 02:50:57"
"卡巴报到 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","18/4/2016 09:15:05"
"作为一个5级大神，居然连雪菜和雪莱都分不清 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon49.png","18/4/2016 12:19:54"
"感觉是个好主意 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon48.png","18/4/2016 12:21:23"
"雪碧 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","18/4/2016 14:34:04"
"春哥怎么看都是线虫 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png","18/4/2016 14:35:39"
"额……那种图发出来真的好么 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon4.png ……h情节我是准备一句话带过的。很好奇你的小尾巴，最震惊的是怎样的啊 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon15.png","18/4/2016 15:14:25"
"回复 埃吉尔十三世 :其实这样才真实啊","18/4/2016 16:21:28"
"6666","19/4/2016 12:16:53"
"干死黄旭东 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon23.png","19/4/2016 13:28:36"
"反正ic最后雪菜还是要说一遍这话 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon43.png","20/4/2016 01:28:12"
"回复 埃吉尔十三世 ：为什么给密码给的那么熟练啊！","20/4/2016 07:41:06"
"看得还真仔细啊。。。我当时没注意的说 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png","20/4/2016 16:13:59"
"雪菜：冬马酱，你说唱《Sound of Destiny》吼不吼啊？","21/4/2016 05:11:52"
"回复 埃吉尔十三世 :吼啊","21/4/2016 05:15:16"
"回复 Xuan逆袭ing :明显不是 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon16.png 惠痴不行么","21/4/2016 05:49:42"
"回复 Xuan逆袭ing :不是","21/4/2016 13:10:42"
"贱男春","22/4/2016 00:49:11"
"我记得某人用算命软件测出武也是真爱来着","22/4/2016 00:52:48"
"操你妈你还喜欢变性这一套？恶心死你爹了 。","22/4/2016 02:05:36"
"回复 東方出典考 :春希也资次吗？","22/4/2016 04:23:31"
"先准备胃药","22/4/2016 04:58:28"
"回复 火星安卷 :哈哈，都不知道我在玩什么梗，小学生滚粗好吗","22/4/2016 05:26:05"
"回复 快来帮我生猴子 :不要掩盖你变态伪娘的事实，杂种","22/4/2016 05:26:34"
"回复 wodebruce :雪莱好听啊 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon36.png","22/4/2016 08:31:37"
"那个是分卷压缩 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png 随便点开一个解压即可 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png","22/4/2016 08:42:53"
"回复 埃吉尔十三世 : https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon27.png 坑我","22/4/2016 08:51:49"
