"content","time"
"我给你介绍份工作吧，有五险一金，工资在北京吃穿用度肯定是够的
最开始看你的时候我还在念书，现在我都工作好几年了
你写的那些个诗，那都不叫诗，写诗你得背平水韵、笠翁对韵，这都是古代启蒙读物，进阶一点的王力的楚辞韵读、古诗韵律学
所以你在这写的东西，多少年都变不了现
芙蓉姐姐的先博出位再洗白的路线你模仿不了，今天我们只知道一个芙蓉姐姐，她的模仿者天仙妹妹、妖妃娘娘你们谁记得，芙蓉姐姐洗白还有几个重要的事件，例如地震时捐出所有存款、减肥成功
你整天盯着贴吧，一盯盯几年，都不如打LOL，天天玩10个小时以上，天赋再差几年也能钻石或白金了，接代练单子在家打，不比你现在强？","30/11/2016 15:22:00"
"应该不行吧，LOL靠团队合作，吧主只要稍有不顺，就打字责备队友，把队友说烦了，挂机了...","30/11/2016 15:35:00"
"张杰天赋无人可及，非常人可以理解哦。","30/11/2016 15:40:00"
"他个傻逼文盲自己可能都不懂，不知道在哪个犄角旮旯找出来的词，也许是他自己臆造出来的，得机会就要用上一次，傻逼文盲一个，还觉得自己挺文艺，每次看见他用这个词我总是想笑","30/11/2016 16:00:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","30/11/2016 16:03:00"
"他还是很害怕的 也算聪明 你们放了他吧","30/11/2016 16:51:00"
"权限多了也会下吧主，光他一个人发正能量可没用，我们可是一群人，就算他封删也没事，大量举报之后依旧会引起百度重视封吧，我以前好几个战场都被封了，百度最喜欢处理这种骂来骂去的贴吧","30/11/2016 16:55:00"
"他以为成天喊着支持习，整个小国旗当吧头像就没事了？他的反动言论百度后台都储存着，大量举报仍可引起重视，还有就他这个态度你看看，不整他整谁 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon72.png","30/11/2016 16:58:00"
"q","30/11/2016 17:01:00"
"云杰要去势","30/11/2016 17:05:00"
,"30/11/2016 17:15:00"
"我接辱骂诋毁陷害我之人的电话和在贴吧苦口婆心德言善语规劝黑我之人，是因为我希望你们知悔改，若你们能明白正德正善和做个好人的意义，我会很开心！我会改正我的懒散和食言，我也希望你们不再辱骂诋毁陷害我，不再辱骂诋毁我父母和我家人，不再欺骗伤害无辜之人，你我彼此都能提升自我。而且，你们废寝忘食处心积虑的黑了我这么久，从某种角度讲也是一种缘分，我希望不是恶缘和孽缘，我希望可以转换为善缘，我心中真的早已无恨，只是你们不理解我之心境！
你们知道业力吗?我归人正德正善，希望你们不要在错误的道路上越走越远，人生归来去，有堕落有升华，遵纪守法，是否救赎自己最终取决于自己，天堂地狱一念之间！
道骨佛心法治，云杰如是说！","30/11/2016 17:40:00"
"我接辱骂诋毁陷害我之人的电话和在贴吧苦口婆心德言善语规劝黑我之人，是因为我希望你们知悔改，若你们能明白正德正善和做个好人的意义，我会很开心！我会改正我的懒散和食言，我也希望你们不再辱骂诋毁陷害我，不再辱骂诋毁我父母和我家人，不再欺骗伤害无辜之人，你我彼此都能提升自我。而且，你们废寝忘食处心积虑的黑了我这么久，从某种角度讲也是一种缘分，我希望不是恶缘和孽缘，我希望可以转换为善缘，我心中真的早已无恨，只是你们不理解我之心境！
你们知道业力吗?我归人正德正善，希望你们不要在错误的道路上越走越远，人生归来去，有堕落有升华，遵纪守法，是否救赎自己最终取决于自己，天堂地狱一念之间！
道骨佛心法治，云杰如是说！！","30/11/2016 17:40:00"
"对不起，蓝志是叔本华，云杰是尼采，丝状是笛卡尔。","30/11/2016 17:54:00"
"q","30/11/2016 18:30:00"
"什么时候杰公能任大家随意玩耍而不封删，矛盾就化解了。
和是否陷害诋毁都没有关系","30/11/2016 18:33:00"
"味道不错！感叹中国饮食文化的博大精深！","30/11/2016 18:44:00"
"土鳖张杰衣服好丑","30/11/2016 19:04:00"
"云杰保住身体啊！","30/11/2016 19:19:00"
"看戏！
 https://imgsa.baidu.com/forum/w%3D580/sign=02046aaa4e10b912bfc1f6f6f3fdfcb5/ce7336c7a7efce1b5203e5dba651f3deb48f6510.jpg","30/11/2016 19:22:00"
"随口编，没啥深意","30/11/2016 19:27:00"
"自爆照片，最勇猛的人，，，","30/11/2016 20:16:00"
"@牧狼人云杰 你脸都不要了，你太牛逼了","30/11/2016 20:19:00"
"人性的光辉让他们害怕！让他们惭愧！于是披着人皮装人！感谢人性未冺！","30/11/2016 20:38:00"
"https://imgsa.baidu.com/forum/w%3D580/sign=d8da82286263f6241c5d390bb745eb32/ed87f050f81986181cbfe69543ed2e738ad4e640.jpg","30/11/2016 20:39:00"
"忏悔吧，赎罪吧","30/11/2016 20:45:00"
"神压图","30/11/2016 23:06:00"
"啦","1/12/2016 00:14:00"
"狼哥我真没闹！你这玩意我真看不清！要不你给我读读？ https://imgsa.baidu.com/forum/w%3D580/sign=0d7601ae855494ee87220f111df4e0e1/052989eb15ce36d32b91032133f33a87e850b1ac.jpg https://imgsa.baidu.com/forum/w%3D580/sign=ddb6f4159e0a304e5222a0f2e1c9a7c3/fd503cd88d1001e919a8941eb10e7bec55e797ac.jpg","1/12/2016 00:19:00"
,"1/12/2016 00:22:00"
"太好了","1/12/2016 00:25:00"
"你心中到底有恨无恨？","1/12/2016 04:12:00"
"能活多久？","1/12/2016 04:25:00"
"活不过春节","1/12/2016 04:26:00"
"社长乃是纯正满洲康德。","1/12/2016 09:39:00"
"出来当面谈谈人生，如何？","1/12/2016 10:47:00"
"我去山东游玩，网上认识了一个山东女吧友，她还做了我女朋友，所以去山东游玩顺便见见她，周游山东各大城市。","1/12/2016 10:50:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon68.png","1/12/2016 13:11:00"
"有人在张笛吧呼吁要留住此吧，给老牧留一线生机。","1/12/2016 13:36:00"
"是洗心革面，戒网干实事了，抑或因为杰吧沦陷而伤心过度，自寻短见?有张店的吧友去劝劝他吗?","1/12/2016 13:41:00"
"兄弟，赶紧删帖。别在这吧发帖","1/12/2016 13:50:00"
"不多谈","1/12/2016 14:37:00"
"别耍什么美人计，我为人堂堂正正正气正德正善，我不上当！","1/12/2016 16:33:00"
"谁跟你","1/12/2016 16:36:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png","1/12/2016 16:36:00"
"我都说我去山东淄博见女友了","1/12/2016 16:36:00"
"这破吧怎么还不封[呵呵]","1/12/2016 16:36:00"
"是你自己回我，我就说了我去山东见女友，顺便和你当面谈 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon3.png","1/12/2016 16:37:00"
"美人计，这种吗？ https://imgsa.baidu.com/forum/w%3D580/sign=3009877346c2d562f208d0e5d71190f3/35fc4c328744ebf8937d4d2cd0f9d72a6059a736.jpg","1/12/2016 16:38:00"
"哈哈哈哈你长的就像一条丑狗。美人计？我呸！","1/12/2016 16:42:00"
"云杰讲真..你身上目前还没有什么闪光点","1/12/2016 16:47:00"
"@牧狼人云杰","1/12/2016 17:11:00"
"想和你喝酒谈话，录个视频，接受采访么？@牧狼人云杰","1/12/2016 17:14:00"
"卑鄙小杰做了什么？有没有去看心理医生？","1/12/2016 17:21:00"
"好的，下次我们换个更漂亮的。","1/12/2016 17:22:00"
"@世界高雅领袖 很好的素材，可以画画了。","1/12/2016 17:44:00"
"张杰睡了吗？","1/12/2016 17:47:00"
,"1/12/2016 18:32:00"
"忒好嘞","1/12/2016 19:12:00"
"不能跟的太深","1/12/2016 19:12:00"
"吓死了估计。赶快躲起来","1/12/2016 19:30:00"
"日了她还不是美滋滋的","1/12/2016 19:43:00"
"弱智儿","1/12/2016 19:52:00"
"还有人对你用美人计？你这老光棍最多操母猪","1/12/2016 20:48:00"
"只是念着顺口，听起来很酷罢了。张杰这么想的，故弄玄虚","1/12/2016 20:49:00"
"没缘分","1/12/2016 23:37:00"
"无论从事何等职业，素质修养重要！","2/12/2016 11:11:00"
"看众生相，正直无私宽容大度虚伪卑鄙蛮横无礼人类在大自然面前真的太渺小了！
越发思考大自然的伟大和奥妙，越发觉出人类的无知和渺小！
环宇万物，自然良循，正德正善，方成大道！","2/12/2016 11:17:00"
"论一个啃老族的基本修养","2/12/2016 11:19:00"
"活着，逝去，人生归来去！","2/12/2016 11:19:00"
"看看太多人，我感慨万千！
或许，以后我会很少说话，有时也不需要过多言语，我要努力奋斗！","2/12/2016 11:28:00"
"一个无业游民居然一本正经的探讨素质和素养。。。。那啃老算职业不？需要具备啥素养？ https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","2/12/2016 11:30:00"
"酒品有时真的看人品，酒风要正！","2/12/2016 11:44:00"
"你不是戒酒？","2/12/2016 12:18:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon1.png https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon67.png","2/12/2016 12:24:00"
"傻逼","2/12/2016 12:42:00"
"不管是什么时代都不会滋辞啃老的","2/12/2016 12:49:00"
"看到老大爷乞讨就说人家是骗子，看到大妈立刻凑上去。综上所述，你就是个恋老的变态 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","2/12/2016 12:49:00"
"云杰，你说人类的正直伟大善良的意义在哪？","2/12/2016 12:53:00"
"以前杰吧还在时，正公社关注不过个位数，贴子不过十位数。而今JB被割掉后。在老牧带领下，本吧短短几日，关注，贴子均轻松过千，且增长势头强劲。因此老牧不必过度伤心，这可能是个自然规律。","2/12/2016 13:21:00"
"老人也不放过","2/12/2016 13:32:00"
"你上视频了吗？有放身份证照相了吗？你这是在造谣","2/12/2016 14:09:00"
"道骨佛心儒表被傻逼张杰改成道骨佛心法治。原意为 道骨 ，道法自然，以自然法则为根基 。 佛心，清净般若，以无上智慧清净为心念。儒表，仁者爱仁，以仁义礼智信为准则为人处世。这个词本是三教合一词汇。被傻逼张杰来一个法治，意境全无。简直傻逼的不得了。不过庆幸的是同类词内圣外王，傻逼张杰没有改动","2/12/2016 18:36:00"
"大妈回家后发现口袋里给老伴的救命钱不见了","2/12/2016 18:47:00"
"看到老大爷乞讨就说人家是骗子，看到大妈立刻凑上去。综上所述，你就是个恋老的变态 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon25.png","2/12/2016 19:38:00"
"见老牧成功面上，并被授予十大爱国青年，领导当面勒令百度恢复杰吧，并赐予杰吧免死金牌:可发表任意言论，永不封号!","2/12/2016 19:53:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon72.png","2/12/2016 23:52:00"
"我去年在群里呆过","3/12/2016 00:47:00"
"社长！！！醒来@牧狼人云杰","3/12/2016 01:30:00"
"哈哈哈哈哈哈","3/12/2016 01:33:00"
"努力，奋斗！！！@母狼人云杰","3/12/2016 01:35:00"
"张杰估计凌晨三点拉夜尿的时候会出来","3/12/2016 01:46:00"
"屋漏偏逢连夜雨， 因为黑喷黑我，我在思考问题时摔了二跤，伤到了筋骨，去医院拍片子，无大碍，然也需静养几周！
黑喷恶意辱骂诋毁陷害迫害我，p图诋毁我不爱国不孝敬老人，诋毁我抄袭等等，恶意投诉我七年来之爱国之实现中华伟大复兴及记录我不少作品的个人贴吧（牧狼人云杰 吧）恶意冒充我造谣生事，恶意辱骂诋毁我父母和我逝去的姥姥，哎！
我看着手机屏幕打字，冷静，冷，静！","3/12/2016 13:13:00"
"摔跤了也好意思赖别人，非我诅咒你，老天不长眼，怎么不摔死你，让你父母解脱 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon1.png","3/12/2016 13:15:00"
"老牧挺住!","3/12/2016 13:19:00"
"你都静养36年了","3/12/2016 13:24:00"
"https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon24.png","3/12/2016 13:27:00"
"不管发生什么事你都能赖别人身上。[哈哈]赖！让他赖!","3/12/2016 13:37:00"
"又是一笔不小的费用，真是雪上加霜","3/12/2016 13:44:00"
"我心中早已无恨！
我现在在想，应该把现在 所有辱骂诋毁陷害我的宵小都聚集一堂，大家谈谈人生 ，谈谈生老病死，谈谈人生归来去，那一定很有意思！","3/12/2016 14:04:00"
"好啊好啊，给2016年起势失败找好理由了。2017年还起吗？哈哈，又一年再一年","3/12/2016 14:09:00"
"社长要是有个三长两短，可叫奴才们怎么活啊！","3/12/2016 14:24:00"
"你个废物在家啃老都能啃出篓子，你还能干点啥？你活着的意义就是啃你父母棺材本外加给你父母添麻烦？还有你看你这几句话像一个男子汉？你摔一跤不怪自己走路不小心，反倒怪什么黑喷？那你报警啊，你摔坏了找黑喷给你赔钱啊，我去我就不明白了，就你也算个爷们？","3/12/2016 14:55:00"
"扌率 足交 ？","3/12/2016 15:16:00"
"谁的悲哀？必须实现中华民族伟大复兴","3/12/2016 15:24:00"
"恶意辱骂诋毁我之人中有一股恶意打压陷害迫害爱国理性青年的恶势力，这些人注册多个小号搬弄是非，误导不明真相的网友，p图污蔑他人，人肉他人信息，恶意骚扰辱骂诋毁迫害真正的爱国青年，其背后应该有人支持。其存在严重破坏了世人幸福安康公正平等，严重阻碍了实现中华伟大复兴！
法律对待这些人中的死不悔改之徒，应该按叛国罪审判！","3/12/2016 15:37:00"
"实干兴邦，空谈误国。摸着自己的良心想想，你是兴邦了还是误国了？","3/12/2016 15:48:00"
"自称爱国的青年太多了，你再进去就太挤了。","3/12/2016 15:56:00"
"这个算是哪个组的功劳？这个月奖金要翻倍了","3/12/2016 16:04:00"
"社长，爱国之人也大有不同。比如有人立志实现伟大复兴，但绝不同意你的自然凉寻大道，所以反对你起事。但他也是爱国之人","3/12/2016 16:48:00"
"啃老万岁","3/12/2016 16:54:00"
"所以呢？你毫无办法，恶势力毫无损失","3/12/2016 17:00:00"
"活该","3/12/2016 17:14:00"
"支持云杰一定要把宵小的嚣张气焰打压下去","3/12/2016 17:17:00"
"杰公起势了！","3/12/2016 18:24:00"
"太多先烈的热血铸造了今天的新中国，我不能让你们伤害我的祖国！
我爱你中国，我伟大的祖国！
我爱这个人类社会和自然世界！
必须实现中华伟大复兴和达成自然良循大道！","3/12/2016 19:21:00"
"支持 https://gsp0.baidu.com/5aAHeD3nKhI2p27j8IqW0jdnxx1xbK/tb/editor/images/client/image_emoticon82.png","3/12/2016 19:27:00"
"不过我觉得我们都是平民百姓这个根本左右不了，你老说这层面的话干嘛，瞎操心","3/12/2016 19:32:00"
"中国能强大就是因为有我们这些辛勤劳动的人民群众，而不是你这样的啃老者。","3/12/2016 19:34:00"
"中国能强大就是因为有我们这些辛勤劳动的人民群众，而不是你这样的啃老者。","3/12/2016 21:25:00"
"中国能强大就是因为有我们这些辛勤劳动的人民群众，而不是你这样的啃老者。","3/12/2016 21:35:00"
"你爹早把你饿死就不用摔跤了，都赖笃银","3/12/2016 21:35:00"
"看看此贴有些恶意辱骂诋毁我和我父母及我逝去姥姥的黑喷，我必须说几句话！
屋漏偏逢连夜雨， 因为黑喷黑我，我在思考问题时摔了二跤，伤到了筋骨，去医院拍片子，无大碍，然也需静养几周！
黑喷恶意辱骂诋毁陷害迫害我，p图诋毁我不爱国不孝敬老人，诋毁我抄袭等等，恶意投诉我七年来之爱国之实现中华伟大复兴及记录我不少作品的个人贴吧（牧狼人云杰 吧）恶意冒充我造谣生事，恶意辱骂诋毁我父母和我逝去的姥姥，哎！
我看着手机屏幕打字，冷静，冷，静！","3/12/2016 21:37:00"
